CYCLE	out_0.0	in_0.0
1756365	0	0
1756366	0	0
1756367	0	0
1756368	0	0
1756369	0	0
1756370	0	0
1756371	0	0
1756372	0	0
1756373	0	0
1756374	0	0
1756375	0	0
1756376	0	0
1756377	0	0
1756378	0	0
1756379	0	0
1756380	0	0
1756381	0	0
1756382	0	0
1756383	0	0
1756384	0	0
1756385	0	0
1756386	0	0
1756387	0	0
1756388	0	0
1756389	0	0
1756390	0	0
1756391	0	0
1756392	0	0
1756393	0	0
1756394	0	0
1756395	0	0
1756396	0	0
1756397	0	0
1756398	0	0
1756399	0	0
1756400	0	0
1756401	0	0
1756402	0	0
1756403	0	0
1756404	0	0
1756405	0	0
1756406	0	0
1756407	0	0
1756408	0	0
1756409	0	0
1756410	0	0
1756411	0	0
1756412	0	0
1756413	0	0
1756414	0	0
1756415	0	0
1756416	0	0
1756417	0	0
1756418	0	0
1756419	0	0
1756420	0	0
1756421	0	0
1756422	0	0
1756423	0	0
1756424	0	0
1756425	0	0
1756426	0	0
1756427	0	0
1756428	0	0
1756429	0	0
1756430	0	0
1756431	0	0
1756432	0	0
1756433	0	0
1756434	0	0
1756435	0	0
1756436	0	0
1756437	0	0
1756438	0	0
1756439	0	0
1756440	0	0
1756441	0	0
1756442	0	0
1756443	0	0
1756444	0	0
1756445	0	0
1756446	0	0
1756447	0	0
1756448	0	0
1756449	0	0
1756450	0	0
1756451	0	0
1756452	0	0
1756453	0	0
1756454	0	0
1756455	0	0
1756456	0	0
1756457	0	0
1756458	0	0
1756459	0	0
1756460	0	0
1756461	0	0
1756462	0	0
1756463	0	0
1756464	0	0
1756465	0	0
1756466	0	0
1756467	0	0
1756468	0	0
1756469	0	0
1756470	0	0
1756471	0	0
1756472	0	0
1756473	0	0
1756474	0	0
1756475	0	0
1756476	0	0
1756477	0	0
1756478	0	0
1756479	0	0
1756480	0	0
1756481	0	0
1756482	0	0
1756483	0	0
1756484	0	0
1756485	0	0
1756486	0	0
1756487	0	0
1756488	0	0
1756489	0	0
1756490	0	0
1756491	0	0
1756492	0	0
1756493	0	0
1756494	0	0
1756495	0	0
1756496	0	0
1756497	0	0
1756498	0	0
1756499	0	0
1756500	0	0
1756501	0	0
1756502	0	0
1756503	0	0
1756504	0	0
1756505	0	0
1756506	0	0
1756507	0	0
1756508	0	0
1756509	0	0
1756510	0	0
1756511	0	0
1756512	0	0
1756513	0	0
1756514	0	0
1756515	0	0
1756516	0	0
1756517	0	0
1756518	0	0
1756519	0	0
1756520	0	0
1756521	0	0
1756522	0	0
1756523	0	0
1756524	0	0
1756525	0	0
1756526	0	0
1756527	0	0
1756528	0	0
1756529	0	0
1756530	0	0
1756531	0	0
1756532	0	0
1756533	0	0
1756534	0	0
1756535	0	0
1756536	0	0
1756537	0	0
1756538	0	0
1756539	0	0
1756540	0	0
1756541	0	0
1756542	0	0
1756543	0	0
1756544	0	0
1756545	0	0
1756546	0	0
1756547	0	0
1756548	0	0
1756549	0	0
1756550	0	0
1756551	0	0
1756552	0	0
1756553	0	0
1756554	0	0
1756555	0	0
1756556	0	0
1756557	0	0
1756558	0	0
1756559	0	0
1756560	0	0
1756561	0	0
1756562	0	0
1756563	0	0
1756564	0	0
1756565	0	0
1756566	0	0
1756567	0	0
1756568	0	0
1756569	0	0
1756570	0	0
1756571	0	0
1756572	0	0
1756573	0	0
1756574	0	0
1756575	0	0
1756576	0	0
1756577	0	0
1756578	0	0
1756579	0	0
1756580	0	0
1756581	0	0
1756582	0	0
1756583	0	0
1756584	0	0
1756585	0	0
1756586	0	0
1756587	0	0
1756588	0	0
1756589	0	0
1756590	0	0
1756591	0	0
1756592	0	0
1756593	0	0
1756594	0	0
1756595	0	0
1756596	0	0
1756597	0	0
1756598	0	0
1756599	0	0
1756600	0	0
1756601	0	0
1756602	0	0
1756603	0	0
1756604	0	0
1756605	0	0
1756606	0	0
1756607	0	0
1756608	0	0
1756609	0	0
1756610	0	0
1756611	0	0
1756612	0	0
1756613	0	0
1756614	0	0
1756615	0	0
1756616	0	0
1756617	0	0
1756618	0	0
1756619	0	0
1756620	0	0
1756621	0	0
1756622	0	0
1756623	0	0
1756624	0	0
1756625	0	0
1756626	0	0
1756627	0	0
1756628	0	0
1756629	0	0
1756630	0	0
1756631	0	0
1756632	0	0
1756633	0	0
1756634	0	0
1756635	0	0
1756636	0	0
1756637	0	0
1756638	0	0
1756639	0	0
1756640	0	0
1756641	0	0
1756642	0	0
1756643	0	0
1756644	0	0
1756645	0	0
1756646	0	0
1756647	0	0
1756648	0	0
1756649	0	0
1756650	0	0
1756651	0	0
1756652	0	0
1756653	0	0
1756654	0	0
1756655	0	0
1756656	0	0
1756657	0	0
1756658	0	0
1756659	0	0
1756660	0	0
1756661	0	0
1756662	0	0
1756663	0	0
1756664	0	0
1756665	0	0
1756666	0	0
1756667	0	0
1756668	0	0
1756669	0	0
1756670	0	0
1756671	0	0
1756672	0	0
1756673	0	0
1756674	0	0
1756675	0	0
1756676	0	0
1756677	0	0
1756678	0	0
1756679	0	0
1756680	0	0
1756681	0	0
1756682	0	0
1756683	0	0
1756684	0	0
1756685	0	0
1756686	0	0
1756687	0	0
1756688	0	0
1756689	0	0
1756690	0	0
1756691	0	0
1756692	0	0
1756693	0	0
1756694	0	0
1756695	0	0
1756696	0	0
1756697	0	0
1756698	0	0
1756699	0	0
1756700	0	0
1756701	0	0
1756702	0	0
1756703	0	0
1756704	0	0
1756705	0	0
1756706	0	0
1756707	0	0
1756708	0	0
1756709	0	0
1756710	0	0
1756711	0	0
1756712	0	0
1756713	0	0
1756714	0	0
1756715	0	0
1756716	0	0
1756717	0	0
1756718	0	0
1756719	0	0
1756720	0	0
1756721	0	0
1756722	0	0
1756723	0	0
1756724	0	0
1756725	0	0
1756726	0	0
1756727	0	0
1756728	0	0
1756729	0	0
1756730	0	0
1756731	0	0
1756732	0	0
1756733	0	0
1756734	0	0
1756735	0	0
1756736	0	0
1756737	0	0
1756738	0	0
1756739	0	0
1756740	0	0
1756741	0	0
1756742	0	0
1756743	0	0
1756744	0	0
1756745	0	0
1756746	0	0
1756747	0	0
1756748	0	0
1756749	0	0
1756750	0	0
1756751	0	0
1756752	0	0
1756753	0	0
1756754	0	0
1756755	0	0
1756756	0	0
1756757	0	0
1756758	0	0
1756759	0	0
1756760	0	0
1756761	0	0
1756762	0	0
1756763	0	0
1756764	0	0
1756765	0	0
1756766	0	0
1756767	0	0
1756768	0	0
1756769	0	0
1756770	0	0
1756771	0	0
1756772	0	0
1756773	0	0
1756774	0	0
1756775	0	0
1756776	0	0
1756777	0	0
1756778	0	0
1756779	0	0
1756780	0	0
1756781	0	0
1756782	0	0
1756783	0	0
1756784	0	0
1756785	0	0
1756786	0	0
1756787	0	0
1756788	0	0
1756789	0	0
1756790	0	0
1756791	0	0
1756792	0	0
1756793	0	0
1756794	0	0
1756795	0	0
1756796	0	0
1756797	0	0
1756798	0	0
1756799	0	0
1756800	0	0
1756801	0	0
1756802	0	0
1756803	0	0
1756804	0	0
1756805	0	0
1756806	0	0
1756807	0	0
1756808	0	0
1756809	0	0
1756810	0	0
1756811	0	0
1756812	0	0
1756813	0	0
1756814	0	0
1756815	0	0
1756816	0	0
1756817	0	0
1756818	0	0
1756819	0	0
1756820	0	0
1756821	0	0
1756822	0	0
1756823	0	0
1756824	0	0
1756825	0	0
1756826	0	0
1756827	0	0
1756828	0	0
1756829	0	0
1756830	0	0
1756831	0	0
1756832	0	0
1756833	0	0
1756834	0	0
1756835	0	0
1756836	0	0
1756837	0	0
1756838	0	0
1756839	0	0
1756840	0	0
1756841	0	0
1756842	0	0
1756843	0	0
1756844	0	0
1756845	0	0
1756846	0	0
1756847	0	0
1756848	0	0
1756849	0	0
1756850	0	0
1756851	0	0
1756852	0	0
1756853	0	0
1756854	0	0
1756855	0	0
1756856	0	0
1756857	0	0
1756858	0	0
1756859	0	0
1756860	0	0
1756861	0	0
1756862	0	0
1756863	0	0
1756864	0	0
1756865	0	0
1756866	0	0
1756867	0	0
1756868	0	0
1756869	0	0
1756870	0	0
1756871	0	0
1756872	0	0
1756873	0	0
1756874	0	0
1756875	0	0
1756876	0	0
1756877	0	0
1756878	0	0
1756879	0	0
1756880	0	0
1756881	0	0
1756882	0	0
1756883	0	0
1756884	0	0
1756885	0	0
1756886	0	0
1756887	0	0
1756888	0	0
1756889	0	0
1756890	0	0
1756891	0	0
1756892	0	0
1756893	0	0
1756894	0	0
1756895	0	0
1756896	0	0
1756897	0	0
1756898	0	0
1756899	0	0
1756900	0	0
1756901	0	0
1756902	0	0
1756903	0	0
1756904	0	0
1756905	0	0
1756906	0	0
1756907	0	0
1756908	0	0
1756909	0	0
1756910	0	0
1756911	0	0
1756912	0	0
1756913	0	0
1756914	0	0
1756915	0	0
1756916	0	0
1756917	0	0
1756918	0	0
1756919	0	0
1756920	0	0
1756921	0	0
1756922	0	0
1756923	0	0
1756924	0	0
1756925	0	0
1756926	0	0
1756927	0	0
1756928	0	0
1756929	0	0
1756930	0	0
1756931	0	0
1756932	0	0
1756933	0	0
1756934	0	0
1756935	0	0
1756936	0	0
1756937	0	0
1756938	0	0
1756939	0	0
1756940	0	0
1756941	0	0
1756942	0	0
1756943	0	0
1756944	0	0
1756945	0	0
1756946	0	0
1756947	0	0
1756948	0	0
1756949	0	0
1756950	0	0
1756951	0	0
1756952	0	0
1756953	0	0
1756954	0	0
1756955	0	0
1756956	0	0
1756957	0	0
1756958	0	0
1756959	0	0
1756960	0	0
1756961	0	0
1756962	0	0
1756963	0	0
1756964	0	0
1756965	0	0
1756966	0	0
1756967	0	0
1756968	0	0
1756969	0	0
1756970	0	0
1756971	0	0
1756972	0	0
1756973	0	0
1756974	0	0
1756975	0	0
1756976	0	0
1756977	0	0
1756978	0	0
1756979	0	0
1756980	0	0
1756981	0	0
1756982	0	0
1756983	0	0
1756984	0	0
1756985	0	0
1756986	0	0
1756987	0	0
1756988	0	0
1756989	0	0
1756990	0	0
1756991	0	0
1756992	0	0
1756993	0	0
1756994	0	0
1756995	0	0
1756996	0	0
1756997	0	0
1756998	0	0
1756999	0	0
1757000	0	0
1757001	0	0
1757002	0	0
1757003	0	0
1757004	0	0
1757005	0	0
1757006	0	0
1757007	0	0
1757008	0	0
1757009	0	0
1757010	0	0
1757011	0	0
1757012	0	0
1757013	0	0
1757014	0	0
1757015	0	0
1757016	0	0
1757017	0	0
1757018	0	0
1757019	0	0
1757020	0	0
1757021	0	0
1757022	0	0
1757023	0	0
1757024	0	0
1757025	0	0
1757026	0	0
1757027	0	0
1757028	0	0
1757029	0	0
1757030	0	0
1757031	0	0
1757032	0	0
1757033	0	0
1757034	0	0
1757035	0	0
1757036	0	0
1757037	0	0
1757038	0	0
1757039	0	0
1757040	0	0
1757041	0	0
1757042	0	0
1757043	0	0
1757044	0	0
1757045	0	0
1757046	0	0
1757047	0	0
1757048	0	0
1757049	0	0
1757050	0	0
1757051	0	0
1757052	0	0
1757053	0	0
1757054	0	0
1757055	0	0
1757056	0	0
1757057	0	0
1757058	0	0
1757059	0	0
1757060	0	0
1757061	0	0
1757062	0	0
1757063	0	0
1757064	0	0
1757065	0	0
1757066	0	0
1757067	0	0
1757068	0	0
1757069	0	0
1757070	0	0
1757071	0	0
1757072	0	0
1757073	0	0
1757074	0	0
1757075	0	0
1757076	0	0
1757077	0	0
1757078	0	0
1757079	0	0
1757080	0	0
1757081	0	0
1757082	0	0
1757083	0	0
1757084	0	0
1757085	0	0
1757086	0	0
1757087	0	0
1757088	0	0
1757089	0	0
1757090	0	0
1757091	0	0
1757092	0	0
1757093	0	0
1757094	0	0
1757095	0	0
1757096	0	0
1757097	0	0
1757098	0	0
1757099	0	0
1757100	0	0
1757101	0	0
1757102	0	0
1757103	0	0
1757104	0	0
1757105	0	0
1757106	0	0
1757107	0	0
1757108	0	0
1757109	0	0
1757110	0	0
1757111	0	0
1757112	0	0
1757113	0	0
1757114	0	0
1757115	0	0
1757116	0	0
1757117	0	0
1757118	0	0
1757119	0	0
1757120	0	0
1757121	0	0
1757122	0	0
1757123	0	0
1757124	0	0
1757125	0	0
1757126	0	0
1757127	0	0
1757128	0	0
1757129	0	0
1757130	0	0
1757131	0	0
1757132	0	0
1757133	0	0
1757134	0	0
1757135	0	0
1757136	0	0
1757137	0	0
1757138	0	0
1757139	0	0
1757140	0	0
1757141	0	0
1757142	0	0
1757143	0	0
1757144	0	0
1757145	0	0
1757146	0	0
1757147	0	0
1757148	0	0
1757149	0	0
1757150	0	0
1757151	0	0
1757152	0	0
1757153	0	0
1757154	0	0
1757155	0	0
1757156	0	0
1757157	0	0
1757158	0	0
1757159	0	0
1757160	0	0
1757161	0	0
1757162	0	0
1757163	0	0
1757164	0	0
1757165	0	0
1757166	0	0
1757167	0	0
1757168	0	0
1757169	0	0
1757170	0	0
1757171	0	0
1757172	0	0
1757173	0	0
1757174	0	0
1757175	0	0
1757176	0	0
1757177	0	0
1757178	0	0
1757179	0	0
1757180	0	0
1757181	0	0
1757182	0	0
1757183	0	0
1757184	0	0
1757185	0	0
1757186	0	0
1757187	0	0
1757188	0	0
1757189	0	0
1757190	0	0
1757191	0	0
1757192	0	0
1757193	0	0
1757194	0	0
1757195	0	0
1757196	0	0
1757197	0	0
1757198	0	0
1757199	0	0
1757200	0	0
1757201	0	0
1757202	0	0
1757203	0	0
1757204	0	0
1757205	0	0
1757206	0	0
1757207	0	0
1757208	0	0
1757209	0	0
1757210	0	0
1757211	0	0
1757212	0	0
1757213	0	0
1757214	0	0
1757215	0	0
1757216	0	0
1757217	0	0
1757218	0	0
1757219	0	0
1757220	0	0
1757221	0	0
1757222	0	0
1757223	0	0
1757224	0	0
1757225	0	0
1757226	0	0
1757227	0	0
1757228	0	0
1757229	0	0
1757230	0	0
1757231	0	0
1757232	0	0
1757233	0	0
1757234	0	0
1757235	0	0
1757236	0	0
1757237	0	0
1757238	0	0
1757239	0	0
1757240	0	0
1757241	0	0
1757242	0	0
1757243	0	0
1757244	0	0
1757245	0	0
1757246	0	0
1757247	0	0
1757248	0	0
1757249	0	0
1757250	0	0
1757251	0	0
1757252	0	0
1757253	0	0
1757254	0	0
1757255	0	0
1757256	0	0
1757257	0	0
1757258	0	0
1757259	0	0
1757260	0	0
1757261	0	0
1757262	0	0
1757263	0	0
1757264	0	0
1757265	0	0
1757266	0	0
1757267	0	0
1757268	0	0
1757269	0	0
1757270	0	0
1757271	0	0
1757272	0	0
1757273	0	0
1757274	0	0
1757275	0	0
1757276	0	0
1757277	0	0
1757278	0	0
1757279	0	0
1757280	0	0
1757281	0	0
1757282	0	0
1757283	0	0
1757284	0	0
1757285	0	0
1757286	0	0
1757287	0	0
1757288	0	0
1757289	0	0
1757290	0	0
1757291	0	0
1757292	0	0
1757293	0	0
1757294	0	0
1757295	0	0
1757296	0	0
1757297	0	0
1757298	0	0
1757299	0	0
1757300	0	0
1757301	0	0
1757302	0	0
1757303	0	0
1757304	0	0
1757305	0	0
1757306	0	0
1757307	0	0
1757308	0	0
1757309	0	0
1757310	0	0
1757311	0	0
1757312	0	0
1757313	0	0
1757314	0	0
1757315	0	0
1757316	0	0
1757317	0	0
1757318	0	0
1757319	0	0
1757320	0	0
1757321	0	0
1757322	0	0
1757323	0	0
1757324	0	0
1757325	0	0
1757326	0	0
1757327	0	0
1757328	0	0
1757329	0	0
1757330	0	0
1757331	0	0
1757332	0	0
1757333	0	0
1757334	0	0
1757335	0	0
1757336	0	0
1757337	0	0
1757338	0	0
1757339	0	0
1757340	0	0
1757341	0	0
1757342	0	0
1757343	0	0
1757344	0	0
1757345	0	0
1757346	0	0
1757347	0	0
1757348	0	0
1757349	0	0
1757350	0	0
1757351	0	0
1757352	0	0
1757353	0	0
1757354	0	0
1757355	0	0
1757356	0	0
1757357	0	0
1757358	0	0
1757359	0	0
1757360	0	0
1757361	0	0
1757362	0	0
1757363	0	0
1757364	0	0
1757365	0	0
1757366	0	0
1757367	0	0
1757368	0	0
1757369	0	0
1757370	0	0
1757371	0	0
1757372	0	0
1757373	0	0
1757374	0	0
1757375	0	0
1757376	0	0
1757377	0	0
1757378	0	0
1757379	0	0
1757380	0	0
1757381	0	0
1757382	0	0
1757383	0	0
1757384	0	0
1757385	0	0
1757386	0	0
1757387	0	0
1757388	0	0
1757389	0	0
1757390	0	0
1757391	0	0
1757392	0	0
1757393	0	0
1757394	0	0
1757395	0	0
1757396	0	0
1757397	0	0
1757398	0	0
1757399	0	0
1757400	0	0
1757401	0	0
1757402	0	0
1757403	0	0
1757404	0	0
1757405	0	0
1757406	0	0
1757407	0	0
1757408	0	0
1757409	0	0
1757410	0	0
1757411	0	0
1757412	0	0
1757413	0	0
1757414	0	0
1757415	0	0
1757416	0	0
1757417	0	0
1757418	0	0
1757419	0	0
1757420	0	0
1757421	0	0
1757422	0	0
1757423	0	0
1757424	0	0
1757425	0	0
1757426	0	0
1757427	0	0
1757428	0	0
1757429	0	0
1757430	0	0
1757431	0	0
1757432	0	0
1757433	0	0
1757434	0	0
1757435	0	0
1757436	0	0
1757437	0	0
1757438	0	0
1757439	0	0
1757440	0	0
1757441	0	0
1757442	0	0
1757443	0	0
1757444	0	0
1757445	0	0
1757446	0	0
1757447	0	0
1757448	0	0
1757449	0	0
1757450	0	0
1757451	0	0
1757452	0	0
1757453	0	0
1757454	0	0
1757455	0	0
1757456	0	0
1757457	0	0
1757458	0	0
1757459	0	0
1757460	0	0
1757461	0	0
1757462	0	0
1757463	0	0
1757464	0	0
1757465	0	0
1757466	0	0
1757467	0	0
1757468	0	0
1757469	0	0
1757470	0	0
1757471	0	0
1757472	0	0
1757473	0	0
1757474	0	0
1757475	0	0
1757476	0	0
1757477	0	0
1757478	0	0
1757479	0	0
1757480	0	0
1757481	0	0
1757482	0	0
1757483	0	0
1757484	0	0
1757485	0	0
1757486	0	0
1757487	0	0
1757488	0	0
1757489	0	0
1757490	0	0
1757491	0	0
1757492	0	0
1757493	0	0
1757494	0	0
1757495	0	0
1757496	0	0
1757497	0	0
1757498	0	0
1757499	0	0
1757500	0	0
1757501	0	0
1757502	0	0
1757503	0	0
1757504	0	0
1757505	0	0
1757506	0	0
1757507	0	0
1757508	0	0
1757509	0	0
1757510	0	0
1757511	0	0
1757512	0	0
1757513	0	0
1757514	0	0
1757515	0	0
1757516	0	0
1757517	0	0
1757518	0	0
1757519	0	0
1757520	0	0
1757521	0	0
1757522	0	0
1757523	0	0
1757524	0	0
1757525	0	0
1757526	0	0
1757527	0	0
1757528	0	0
1757529	0	0
1757530	0	0
1757531	0	0
1757532	0	0
1757533	0	0
1757534	0	0
1757535	0	0
1757536	0	0
1757537	0	0
1757538	0	0
1757539	0	0
1757540	0	0
1757541	0	0
1757542	0	0
1757543	0	0
1757544	0	0
1757545	0	0
1757546	0	0
1757547	0	0
1757548	0	0
1757549	0	0
1757550	0	0
1757551	0	0
1757552	0	0
1757553	0	0
1757554	0	0
1757555	0	0
1757556	0	0
1757557	0	0
1757558	0	0
1757559	0	0
1757560	0	0
1757561	0	0
1757562	0	0
1757563	0	0
1757564	0	0
1757565	0	0
1757566	0	0
1757567	0	0
1757568	0	0
1757569	0	0
1757570	0	0
1757571	0	0
1757572	0	0
1757573	0	0
1757574	0	0
1757575	0	0
1757576	0	0
1757577	0	0
1757578	0	0
1757579	0	0
1757580	0	0
1757581	0	0
1757582	0	0
1757583	0	0
1757584	0	0
1757585	0	0
1757586	0	0
1757587	0	0
1757588	0	0
1757589	0	0
1757590	0	0
1757591	0	0
1757592	0	0
1757593	0	0
1757594	0	0
1757595	0	0
1757596	0	0
1757597	0	0
1757598	0	0
1757599	0	0
1757600	0	0
1757601	0	0
1757602	0	0
1757603	0	0
1757604	0	0
1757605	0	0
1757606	0	0
1757607	0	0
1757608	0	0
1757609	0	0
1757610	0	0
1757611	0	0
1757612	0	0
1757613	0	0
1757614	0	0
1757615	0	0
1757616	0	0
1757617	0	0
1757618	0	0
1757619	0	0
1757620	0	0
1757621	0	0
1757622	0	0
1757623	0	0
1757624	0	0
1757625	0	0
1757626	0	0
1757627	0	0
1757628	0	0
1757629	0	0
1757630	0	0
1757631	0	0
1757632	0	0
1757633	0	0
1757634	0	0
1757635	0	0
1757636	0	0
1757637	0	0
1757638	0	0
1757639	0	0
1757640	0	0
1757641	0	0
1757642	0	0
1757643	0	0
1757644	0	0
1757645	0	0
1757646	0	0
1757647	0	0
1757648	0	0
1757649	0	0
1757650	0	0
1757651	0	0
1757652	0	0
1757653	0	0
1757654	0	0
1757655	0	0
1757656	0	0
1757657	0	0
1757658	0	0
1757659	0	0
1757660	0	0
1757661	0	0
1757662	0	0
1757663	0	0
1757664	0	0
1757665	0	0
1757666	0	0
1757667	0	0
1757668	0	0
1757669	0	0
1757670	0	0
1757671	0	0
1757672	0	0
1757673	0	0
1757674	0	0
1757675	0	0
1757676	0	0
1757677	0	0
1757678	0	0
1757679	0	0
1757680	0	0
1757681	0	0
1757682	0	0
1757683	0	0
1757684	0	0
1757685	0	0
1757686	0	0
1757687	0	0
1757688	0	0
1757689	0	0
1757690	0	0
1757691	0	0
1757692	0	0
1757693	0	0
1757694	0	0
1757695	0	0
1757696	0	0
1757697	0	0
1757698	0	0
1757699	0	0
1757700	0	0
1757701	0	0
1757702	0	0
1757703	0	0
1757704	0	0
1757705	0	0
1757706	0	0
1757707	0	0
1757708	0	0
1757709	0	0
1757710	0	0
1757711	0	0
1757712	0	0
1757713	0	0
1757714	0	0
1757715	0	0
1757716	0	0
1757717	0	0
1757718	0	0
1757719	0	0
1757720	0	0
1757721	0	0
1757722	0	0
1757723	0	0
1757724	0	0
1757725	0	0
1757726	0	0
1757727	0	0
1757728	0	0
1757729	0	0
1757730	0	0
1757731	0	0
1757732	0	0
1757733	0	0
1757734	0	0
1757735	0	0
1757736	0	0
1757737	0	0
1757738	0	0
1757739	0	0
1757740	0	0
1757741	0	0
1757742	0	0
1757743	0	0
1757744	0	0
1757745	0	0
1757746	0	0
1757747	0	0
1757748	0	0
1757749	0	0
1757750	0	0
1757751	0	0
1757752	0	0
1757753	0	0
1757754	0	0
1757755	0	0
1757756	0	0
1757757	0	0
1757758	0	0
1757759	0	0
1757760	0	0
1757761	0	0
1757762	0	0
1757763	0	0
1757764	0	0
1757765	0	0
1757766	0	0
1757767	0	0
1757768	0	0
1757769	0	0
1757770	0	0
1757771	0	0
1757772	0	0
1757773	0	0
1757774	0	0
1757775	0	0
1757776	0	0
1757777	0	0
1757778	0	0
1757779	0	0
1757780	0	0
1757781	0	0
1757782	0	0
1757783	0	0
1757784	0	0
1757785	0	0
1757786	0	0
1757787	0	0
1757788	0	0
1757789	0	0
1757790	0	0
1757791	0	0
1757792	0	0
1757793	0	0
1757794	0	0
1757795	0	0
1757796	0	0
1757797	0	0
1757798	0	0
1757799	0	0
1757800	0	0
1757801	0	0
1757802	0	0
1757803	0	0
1757804	0	0
1757805	0	0
1757806	0	0
1757807	0	0
1757808	0	0
1757809	0	0
1757810	0	0
1757811	0	0
1757812	0	0
1757813	0	0
1757814	0	0
1757815	0	0
1757816	0	0
1757817	0	0
1757818	0	0
1757819	0	0
1757820	0	0
1757821	0	0
1757822	0	0
1757823	0	0
1757824	0	0
1757825	0	0
1757826	0	0
1757827	0	0
1757828	0	0
1757829	0	0
1757830	0	0
1757831	0	0
1757832	0	0
1757833	0	0
1757834	0	0
1757835	0	0
1757836	0	0
1757837	0	0
1757838	0	0
1757839	0	0
1757840	0	0
1757841	0	0
1757842	0	0
1757843	0	0
1757844	0	0
1757845	0	0
1757846	0	0
1757847	0	0
1757848	0	0
1757849	0	0
1757850	0	0
1757851	0	0
1757852	0	0
1757853	0	0
1757854	0	0
1757855	0	0
1757856	0	0
1757857	0	0
1757858	0	0
1757859	0	0
1757860	0	0
1757861	0	0
1757862	0	0
1757863	0	0
1757864	0	0
1757865	0	0
1757866	0	0
1757867	0	0
1757868	0	0
1757869	0	0
1757870	0	0
1757871	0	0
1757872	0	0
1757873	0	0
1757874	0	0
1757875	0	0
1757876	0	0
1757877	0	0
1757878	0	0
1757879	0	0
1757880	0	0
1757881	0	0
1757882	0	0
1757883	0	0
1757884	0	0
1757885	0	0
1757886	0	0
1757887	0	0
1757888	0	0
1757889	0	0
1757890	0	0
1757891	0	0
1757892	0	0
1757893	0	0
1757894	0	0
1757895	0	0
1757896	0	0
1757897	0	0
1757898	0	0
1757899	0	0
1757900	0	0
1757901	0	0
1757902	0	0
1757903	0	0
1757904	0	0
1757905	0	0
1757906	0	0
1757907	0	0
1757908	0	0
1757909	0	0
1757910	0	0
1757911	0	0
1757912	0	0
1757913	0	0
1757914	0	0
1757915	0	0
1757916	0	0
1757917	0	0
1757918	0	0
1757919	0	0
1757920	0	0
1757921	0	0
1757922	0	0
1757923	0	0
1757924	0	0
1757925	0	0
1757926	0	0
1757927	0	0
1757928	0	0
1757929	0	0
1757930	0	0
1757931	0	0
1757932	0	0
1757933	0	0
1757934	0	0
1757935	0	0
1757936	0	0
1757937	0	0
1757938	0	0
1757939	0	0
1757940	0	0
1757941	0	0
1757942	0	0
1757943	0	0
1757944	0	0
1757945	0	0
1757946	0	0
1757947	0	0
1757948	0	0
1757949	0	0
1757950	0	0
1757951	0	0
1757952	0	0
1757953	0	0
1757954	0	0
1757955	0	0
1757956	0	0
1757957	0	0
1757958	0	0
1757959	0	0
1757960	0	0
1757961	0	0
1757962	0	0
1757963	0	0
1757964	0	0
1757965	0	0
1757966	0	0
1757967	0	0
1757968	0	0
1757969	0	0
1757970	0	0
1757971	0	0
1757972	0	0
1757973	0	0
1757974	0	0
1757975	0	0
1757976	0	0
1757977	0	0
1757978	0	0
1757979	0	0
1757980	0	0
1757981	0	0
1757982	0	0
1757983	0	0
1757984	0	0
1757985	0	0
1757986	0	0
1757987	0	0
1757988	0	0
1757989	0	0
1757990	0	0
1757991	0	0
1757992	0	0
1757993	0	0
1757994	0	0
1757995	0	0
1757996	0	0
1757997	0	0
1757998	0	0
1757999	0	0
1758000	0	0
1758001	0	0
1758002	0	0
1758003	0	0
1758004	0	0
1758005	0	0
1758006	0	0
1758007	0	0
1758008	0	0
1758009	0	0
1758010	0	0
1758011	0	0
1758012	0	0
1758013	0	0
1758014	0	0
1758015	0	0
1758016	0	0
1758017	0	0
1758018	0	0
1758019	0	0
1758020	0	0
1758021	0	0
1758022	0	0
1758023	0	0
1758024	0	0
1758025	0	0
1758026	0	0
1758027	0	0
1758028	0	0
1758029	0	0
1758030	0	0
1758031	0	0
1758032	0	0
1758033	0	0
1758034	0	0
1758035	0	0
1758036	0	0
1758037	0	0
1758038	0	0
1758039	0	0
1758040	0	0
1758041	0	0
1758042	0	0
1758043	0	0
1758044	0	0
1758045	0	0
1758046	0	0
1758047	0	0
1758048	0	0
1758049	0	0
1758050	0	0
1758051	0	0
1758052	0	0
1758053	0	0
1758054	0	0
1758055	0	0
1758056	0	0
1758057	0	0
1758058	0	0
1758059	0	0
1758060	0	0
1758061	0	0
1758062	0	0
1758063	0	0
1758064	0	0
1758065	0	0
1758066	0	0
1758067	0	0
1758068	0	0
1758069	0	0
1758070	0	0
1758071	0	0
1758072	0	0
1758073	0	0
1758074	0	0
1758075	0	0
1758076	0	0
1758077	0	0
1758078	0	0
1758079	0	0
