CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	CMDPOS4	CMDPOS5	CMDPOS6	out_0.0	in_0.0	
134484	101.000	165.756	0.000	0.000	0.000	0.000	0	0	
134485	101.000	166.700	0.000	0.000	0.000	0.000	0	0	
134486	101.000	167.636	0.000	0.000	0.000	0.000	0	0	
134487	101.000	168.563	0.000	0.000	0.000	0.000	0	0	
134488	101.000	169.482	0.000	0.000	0.000	0.000	0	0	
134489	101.000	170.390	0.000	0.000	0.000	0.000	0	0	
134490	101.000	171.289	0.000	0.000	0.000	0.000	0	0	
134491	101.000	172.177	0.000	0.000	0.000	0.000	0	0	
134492	101.000	173.054	0.000	0.000	0.000	0.000	0	0	
134493	101.000	173.918	0.000	0.000	0.000	0.000	0	0	
134494	101.000	174.771	0.000	0.000	0.000	0.000	0	0	
134495	101.000	175.611	0.000	0.000	0.000	0.000	0	0	
134496	101.000	176.438	0.000	0.000	0.000	0.000	0	0	
134497	101.000	177.251	0.000	0.000	0.000	0.000	0	0	
134498	101.000	178.051	0.000	0.000	0.000	0.000	0	0	
134499	101.000	178.838	0.000	0.000	0.000	0.000	0	0	
134500	101.000	179.611	0.000	0.000	0.000	0.000	0	0	
134501	101.000	180.371	0.000	0.000	0.000	0.000	0	0	
134502	101.000	181.118	0.000	0.000	0.000	0.000	0	0	
134503	101.000	181.851	0.000	0.000	0.000	0.000	0	0	
134504	101.000	182.571	0.000	0.000	0.000	0.000	0	0	
134505	101.000	183.278	0.000	0.000	0.000	0.000	0	0	
134506	101.000	183.971	0.000	0.000	0.000	0.000	0	0	
134507	101.000	184.651	0.000	0.000	0.000	0.000	0	0	
134508	101.000	185.318	0.000	0.000	0.000	0.000	0	0	
134509	101.000	185.971	0.000	0.000	0.000	0.000	0	0	
134510	101.000	186.611	0.000	0.000	0.000	0.000	0	0	
134511	101.000	187.238	0.000	0.000	0.000	0.000	0	0	
134512	101.000	187.851	0.000	0.000	0.000	0.000	0	0	
134513	101.000	188.451	0.000	0.000	0.000	0.000	0	0	
134514	101.000	189.038	0.000	0.000	0.000	0.000	0	0	
134515	101.000	189.611	0.000	0.000	0.000	0.000	0	0	
134516	101.000	190.171	0.000	0.000	0.000	0.000	0	0	
134517	101.000	190.718	0.000	0.000	0.000	0.000	0	0	
134518	101.000	191.251	0.000	0.000	0.000	0.000	0	0	
134519	101.000	191.771	0.000	0.000	0.000	0.000	0	0	
134520	101.000	192.278	0.000	0.000	0.000	0.000	0	0	
134521	101.000	192.771	0.000	0.000	0.000	0.000	0	0	
134522	101.000	193.251	0.000	0.000	0.000	0.000	0	0	
134523	101.000	193.718	0.000	0.000	0.000	0.000	0	0	
134524	101.000	194.171	0.000	0.000	0.000	0.000	0	0	
134525	101.000	194.611	0.000	0.000	0.000	0.000	0	0	
134526	101.000	195.038	0.000	0.000	0.000	0.000	0	0	
134527	101.000	195.451	0.000	0.000	0.000	0.000	0	0	
134528	101.000	195.851	0.000	0.000	0.000	0.000	0	0	
134529	101.000	196.238	0.000	0.000	0.000	0.000	0	0	
134530	101.000	196.611	0.000	0.000	0.000	0.000	0	0	
134531	101.000	196.971	0.000	0.000	0.000	0.000	0	0	
134532	101.000	197.318	0.000	0.000	0.000	0.000	0	0	
134533	101.000	197.651	0.000	0.000	0.000	0.000	0	0	
134534	101.000	197.971	0.000	0.000	0.000	0.000	0	0	
134535	101.000	198.278	0.000	0.000	0.000	0.000	0	0	
134536	101.000	198.571	0.000	0.000	0.000	0.000	0	0	
134537	101.000	198.851	0.000	0.000	0.000	0.000	0	0	
134538	101.000	199.118	0.000	0.000	0.000	0.000	0	0	
134539	101.000	199.371	0.000	0.000	0.000	0.000	0	0	
134540	101.000	199.611	0.000	0.000	0.000	0.000	0	0	
134541	101.000	199.838	0.000	0.000	0.000	0.000	0	0	
134542	101.000	200.051	0.000	0.000	0.000	0.000	0	0	
134543	101.000	200.251	0.000	0.000	0.000	0.000	0	0	
134544	101.000	200.438	0.000	0.000	0.000	0.000	0	0	
134545	101.000	200.611	0.000	0.000	0.000	0.000	0	0	
134546	101.000	200.771	0.000	0.000	0.000	0.000	0	0	
134547	101.000	200.918	0.000	0.000	0.000	0.000	0	0	
134548	101.000	201.054	0.000	0.000	0.000	0.000	0	0	
134549	101.000	201.177	0.000	0.000	0.000	0.000	0	0	
134550	101.000	201.289	0.000	0.000	0.000	0.000	0	0	
134551	101.000	201.390	0.000	0.000	0.000	0.000	0	0	
134552	101.000	201.482	0.000	0.000	0.000	0.000	0	0	
134553	101.000	201.563	0.000	0.000	0.000	0.000	0	0	
134554	101.000	201.636	0.000	0.000	0.000	0.000	0	0	
134555	101.000	201.700	0.000	0.000	0.000	0.000	0	0	
134556	101.000	201.756	0.000	0.000	0.000	0.000	0	0	
134557	101.000	201.805	0.000	0.000	0.000	0.000	0	0	
134558	101.000	201.846	0.000	0.000	0.000	0.000	0	0	
134559	101.000	201.882	0.000	0.000	0.000	0.000	0	0	
134560	101.000	201.911	0.000	0.000	0.000	0.000	0	0	
134561	101.000	201.935	0.000	0.000	0.000	0.000	0	0	
134562	101.000	201.954	0.000	0.000	0.000	0.000	0	0	
134563	101.000	201.970	0.000	0.000	0.000	0.000	0	0	
134564	101.000	201.981	0.000	0.000	0.000	0.000	0	0	
134565	101.000	201.989	0.000	0.000	0.000	0.000	0	0	
134566	101.000	201.994	0.000	0.000	0.000	0.000	0	0	
134567	101.000	201.998	0.000	0.000	0.000	0.000	0	0	
134568	101.000	201.999	0.000	0.000	0.000	0.000	0	0	
134569	101.000	202.000	0.000	0.000	0.000	0.000	0	0	
134570	101.000	202.000	0.000	0.000	0.000	0.000	0	0	
134571	101.000	202.000	0.000	0.000	0.000	0.000	0	0	
134572	101.000	202.000	0.000	0.000	0.000	0.000	0	0	
134573	101.000	202.000	0.000	0.000	0.000	0.000	0	0	
134574	101.000	202.000	0.001	0.000	0.000	0.000	0	0	
134575	101.000	202.000	0.002	0.000	0.000	0.000	0	0	
134576	101.000	202.000	0.004	0.000	0.000	0.000	0	0	
134577	101.000	202.000	0.007	0.000	0.000	0.000	0	0	
134578	101.000	202.000	0.011	0.000	0.000	0.000	0	0	
134579	101.000	202.000	0.017	0.000	0.000	0.000	0	0	
134580	101.000	202.000	0.024	0.000	0.000	0.000	0	0	
134581	101.000	202.000	0.033	0.000	0.000	0.000	0	0	
134582	101.000	202.000	0.044	0.000	0.000	0.000	0	0	
134583	101.000	202.000	0.058	0.000	0.000	0.000	0	0	
134584	101.000	202.000	0.073	0.000	0.000	0.000	0	0	
134585	101.000	202.000	0.091	0.000	0.000	0.000	0	0	
134586	101.000	202.000	0.112	0.000	0.000	0.000	0	0	
134587	101.000	202.000	0.137	0.000	0.000	0.000	0	0	
134588	101.000	202.000	0.164	0.000	0.000	0.000	0	0	
134589	101.000	202.000	0.194	0.000	0.000	0.000	0	0	
134590	101.000	202.000	0.229	0.000	0.000	0.000	0	0	
134591	101.000	202.000	0.267	0.000	0.000	0.000	0	0	
134592	101.000	202.000	0.309	0.000	0.000	0.000	0	0	
134593	101.000	202.000	0.355	0.000	0.000	0.000	0	0	
134594	101.000	202.000	0.406	0.000	0.000	0.000	0	0	
134595	101.000	202.000	0.461	0.000	0.000	0.000	0	0	
134596	101.000	202.000	0.521	0.000	0.000	0.000	0	0	
134597	101.000	202.000	0.586	0.000	0.000	0.000	0	0	
134598	101.000	202.000	0.656	0.000	0.000	0.000	0	0	
134599	101.000	202.000	0.732	0.000	0.000	0.000	0	0	
134600	101.000	202.000	0.813	0.000	0.000	0.000	0	0	
134601	101.000	202.000	0.900	0.000	0.000	0.000	0	0	
134602	101.000	202.000	0.993	0.000	0.000	0.000	0	0	
134603	101.000	202.000	1.092	0.000	0.000	0.000	0	0	
134604	101.000	202.000	1.198	0.000	0.000	0.000	0	0	
134605	101.000	202.000	1.310	0.000	0.000	0.000	0	0	
134606	101.000	202.000	1.429	0.000	0.000	0.000	0	0	
134607	101.000	202.000	1.555	0.000	0.000	0.000	0	0	
134608	101.000	202.000	1.688	0.000	0.000	0.000	0	0	
134609	101.000	202.000	1.829	0.000	0.000	0.000	0	0	
134610	101.000	202.000	1.977	0.000	0.000	0.000	0	0	
134611	101.000	202.000	2.133	0.000	0.000	0.000	0	0	
134612	101.000	202.000	2.297	0.000	0.000	0.000	0	0	
134613	101.000	202.000	2.470	0.000	0.000	0.000	0	0	
134614	101.000	202.000	2.650	0.000	0.000	0.000	0	0	
134615	101.000	202.000	2.839	0.000	0.000	0.000	0	0	
134616	101.000	202.000	3.037	0.000	0.000	0.000	0	0	
134617	101.000	202.000	3.245	0.000	0.000	0.000	0	0	
134618	101.000	202.000	3.461	0.000	0.000	0.000	0	0	
134619	101.000	202.000	3.686	0.000	0.000	0.000	0	0	
134620	101.000	202.000	3.922	0.000	0.000	0.000	0	0	
134621	101.000	202.000	4.167	0.000	0.000	0.000	0	0	
134622	101.000	202.000	4.422	0.000	0.000	0.000	0	0	
134623	101.000	202.000	4.687	0.000	0.000	0.000	0	0	
134624	101.000	202.000	4.962	0.000	0.000	0.000	0	0	
134625	101.000	202.000	5.247	0.000	0.000	0.000	0	0	
134626	101.000	202.000	5.542	0.000	0.000	0.000	0	0	
134627	101.000	202.000	5.847	0.000	0.000	0.000	0	0	
134628	101.000	202.000	6.162	0.000	0.000	0.000	0	0	
134629	101.000	202.000	6.487	0.000	0.000	0.000	0	0	
134630	101.000	202.000	6.822	0.000	0.000	0.000	0	0	
134631	101.000	202.000	7.167	0.000	0.000	0.000	0	0	
134632	101.000	202.000	7.522	0.000	0.000	0.000	0	0	
134633	101.000	202.000	7.887	0.000	0.000	0.000	0	0	
134634	101.000	202.000	8.262	0.000	0.000	0.000	0	0	
134635	101.000	202.000	8.647	0.000	0.000	0.000	0	0	
134636	101.000	202.000	9.042	0.000	0.000	0.000	0	0	
134637	101.000	202.000	9.447	0.000	0.000	0.000	0	0	
134638	101.000	202.000	9.862	0.000	0.000	0.000	0	0	
134639	101.000	202.000	10.287	0.000	0.000	0.000	0	0	
134640	101.000	202.000	10.722	0.000	0.000	0.000	0	0	
134641	101.000	202.000	11.167	0.000	0.000	0.000	0	0	
134642	101.000	202.000	11.622	0.000	0.000	0.000	0	0	
134643	101.000	202.000	12.087	0.000	0.000	0.000	0	0	
134644	101.000	202.000	12.562	0.000	0.000	0.000	0	0	
134645	101.000	202.000	13.047	0.000	0.000	0.000	0	0	
134646	101.000	202.000	13.542	0.000	0.000	0.000	0	0	
134647	101.000	202.000	14.047	0.000	0.000	0.000	0	0	
134648	101.000	202.000	14.562	0.000	0.000	0.000	0	0	
134649	101.000	202.000	15.087	0.000	0.000	0.000	0	0	
134650	101.000	202.000	15.622	0.000	0.000	0.000	0	0	
134651	101.000	202.000	16.167	0.000	0.000	0.000	0	0	
134652	101.000	202.000	16.722	0.000	0.000	0.000	0	0	
134653	101.000	202.000	17.287	0.000	0.000	0.000	0	0	
134654	101.000	202.000	17.862	0.000	0.000	0.000	0	0	
134655	101.000	202.000	18.447	0.000	0.000	0.000	0	0	
134656	101.000	202.000	19.042	0.000	0.000	0.000	0	0	
134657	101.000	202.000	19.647	0.000	0.000	0.000	0	0	
134658	101.000	202.000	20.262	0.000	0.000	0.000	0	0	
134659	101.000	202.000	20.887	0.000	0.000	0.000	0	0	
134660	101.000	202.000	21.522	0.000	0.000	0.000	0	0	
134661	101.000	202.000	22.167	0.000	0.000	0.000	0	0	
134662	101.000	202.000	22.822	0.000	0.000	0.000	0	0	
134663	101.000	202.000	23.487	0.000	0.000	0.000	0	0	
134664	101.000	202.000	24.162	0.000	0.000	0.000	0	0	
134665	101.000	202.000	24.847	0.000	0.000	0.000	0	0	
134666	101.000	202.000	25.542	0.000	0.000	0.000	0	0	
134667	101.000	202.000	26.247	0.000	0.000	0.000	0	0	
134668	101.000	202.000	26.962	0.000	0.000	0.000	0	0	
134669	101.000	202.000	27.687	0.000	0.000	0.000	0	0	
134670	101.000	202.000	28.422	0.000	0.000	0.000	0	0	
134671	101.000	202.000	29.167	0.000	0.000	0.000	0	0	
134672	101.000	202.000	29.922	0.000	0.000	0.000	0	0	
134673	101.000	202.000	30.686	0.000	0.000	0.000	0	0	
134674	101.000	202.000	31.461	0.000	0.000	0.000	0	0	
134675	101.000	202.000	32.245	0.000	0.000	0.000	0	0	
134676	101.000	202.000	33.038	0.000	0.000	0.000	0	0	
134677	101.000	202.000	33.839	0.000	0.000	0.000	0	0	
134678	101.000	202.000	34.650	0.000	0.000	0.000	0	0	
134679	101.000	202.000	35.470	0.000	0.000	0.000	0	0	
134680	101.000	202.000	36.297	0.000	0.000	0.000	0	0	
134681	101.000	202.000	37.133	0.000	0.000	0.000	0	0	
134682	101.000	202.000	37.977	0.000	0.000	0.000	0	0	
134683	101.000	202.000	38.829	0.000	0.000	0.000	0	0	
134684	101.000	202.000	39.688	0.000	0.000	0.000	0	0	
134685	101.000	202.000	40.555	0.000	0.000	0.000	0	0	
134686	101.000	202.000	41.429	0.000	0.000	0.000	0	0	
134687	101.000	202.000	42.310	0.000	0.000	0.000	0	0	
134688	101.000	202.000	43.198	0.000	0.000	0.000	0	0	
134689	101.000	202.000	44.092	0.000	0.000	0.000	0	0	
134690	101.000	202.000	44.993	0.000	0.000	0.000	0	0	
134691	101.000	202.000	45.900	0.000	0.000	0.000	0	0	
134692	101.000	202.000	46.813	0.000	0.000	0.000	0	0	
134693	101.000	202.000	47.732	0.000	0.000	0.000	0	0	
134694	101.000	202.000	48.656	0.000	0.000	0.000	0	0	
134695	101.000	202.000	49.586	0.000	0.000	0.000	0	0	
134696	101.000	202.000	50.521	0.000	0.000	0.000	0	0	
134697	101.000	202.000	51.461	0.000	0.000	0.000	0	0	
134698	101.000	202.000	52.406	0.000	0.000	0.000	0	0	
134699	101.000	202.000	53.355	0.000	0.000	0.000	0	0	
134700	101.000	202.000	54.309	0.000	0.000	0.000	0	0	
134701	101.000	202.000	55.267	0.000	0.000	0.000	0	0	
134702	101.000	202.000	56.229	0.000	0.000	0.000	0	0	
134703	101.000	202.000	57.194	0.000	0.000	0.000	0	0	
134704	101.000	202.000	58.164	0.000	0.000	0.000	0	0	
134705	101.000	202.000	59.137	0.000	0.000	0.000	0	0	
134706	101.000	202.000	60.113	0.000	0.000	0.000	0	0	
134707	101.000	202.000	61.091	0.000	0.000	0.000	0	0	
134708	101.000	202.000	62.073	0.000	0.000	0.000	0	0	
134709	101.000	202.000	63.058	0.000	0.000	0.000	0	0	
134710	101.000	202.000	64.044	0.000	0.000	0.000	0	0	
134711	101.000	202.000	65.033	0.000	0.000	0.000	0	0	
134712	101.000	202.000	66.024	0.000	0.000	0.000	0	0	
134713	101.000	202.000	67.017	0.000	0.000	0.000	0	0	
134714	101.000	202.000	68.011	0.000	0.000	0.000	0	0	
134715	101.000	202.000	69.007	0.000	0.000	0.000	0	0	
134716	101.000	202.000	70.004	0.000	0.000	0.000	0	0	
134717	101.000	202.000	71.002	0.000	0.000	0.000	0	0	
134718	101.000	202.000	72.001	0.000	0.000	0.000	0	0	
134719	101.000	202.000	73.000	0.000	0.000	0.000	0	0	
134720	101.000	202.000	74.000	0.000	0.000	0.000	0	0	
134721	101.000	202.000	75.000	0.000	0.000	0.000	0	0	
134722	101.000	202.000	76.000	0.000	0.000	0.000	0	0	
134723	101.000	202.000	77.000	0.000	0.000	0.000	0	0	
134724	101.000	202.000	78.000	0.000	0.000	0.000	0	0	
134725	101.000	202.000	79.000	0.000	0.000	0.000	0	0	
134726	101.000	202.000	80.000	0.000	0.000	0.000	0	0	
134727	101.000	202.000	81.000	0.000	0.000	0.000	0	0	
134728	101.000	202.000	82.000	0.000	0.000	0.000	0	0	
134729	101.000	202.000	83.000	0.000	0.000	0.000	0	0	
134730	101.000	202.000	84.000	0.000	0.000	0.000	0	0	
134731	101.000	202.000	85.000	0.000	0.000	0.000	0	0	
134732	101.000	202.000	86.000	0.000	0.000	0.000	0	0	
134733	101.000	202.000	87.000	0.000	0.000	0.000	0	0	
134734	101.000	202.000	88.000	0.000	0.000	0.000	0	0	
134735	101.000	202.000	89.000	0.000	0.000	0.000	0	0	
134736	101.000	202.000	90.000	0.000	0.000	0.000	0	0	
134737	101.000	202.000	91.000	0.000	0.000	0.000	0	0	
134738	101.000	202.000	92.000	0.000	0.000	0.000	0	0	
134739	101.000	202.000	93.000	0.000	0.000	0.000	0	0	
134740	101.000	202.000	94.000	0.000	0.000	0.000	0	0	
134741	101.000	202.000	95.000	0.000	0.000	0.000	0	0	
134742	101.000	202.000	96.000	0.000	0.000	0.000	0	0	
134743	101.000	202.000	97.000	0.000	0.000	0.000	0	0	
134744	101.000	202.000	98.000	0.000	0.000	0.000	0	0	
134745	101.000	202.000	99.000	0.000	0.000	0.000	0	0	
134746	101.000	202.000	100.000	0.000	0.000	0.000	0	0	
134747	101.000	202.000	101.000	0.000	0.000	0.000	0	0	
134748	101.000	202.000	102.000	0.000	0.000	0.000	0	0	
134749	101.000	202.000	103.000	0.000	0.000	0.000	0	0	
134750	101.000	202.000	104.000	0.000	0.000	0.000	0	0	
134751	101.000	202.000	105.000	0.000	0.000	0.000	0	0	
134752	101.000	202.000	106.000	0.000	0.000	0.000	0	0	
134753	101.000	202.000	107.000	0.000	0.000	0.000	0	0	
134754	101.000	202.000	108.000	0.000	0.000	0.000	0	0	
134755	101.000	202.000	109.000	0.000	0.000	0.000	0	0	
134756	101.000	202.000	110.000	0.000	0.000	0.000	0	0	
134757	101.000	202.000	111.000	0.000	0.000	0.000	0	0	
134758	101.000	202.000	112.000	0.000	0.000	0.000	0	0	
134759	101.000	202.000	113.000	0.000	0.000	0.000	0	0	
134760	101.000	202.000	114.000	0.000	0.000	0.000	0	0	
134761	101.000	202.000	115.000	0.000	0.000	0.000	0	0	
134762	101.000	202.000	116.000	0.000	0.000	0.000	0	0	
134763	101.000	202.000	117.000	0.000	0.000	0.000	0	0	
134764	101.000	202.000	118.000	0.000	0.000	0.000	0	0	
134765	101.000	202.000	119.000	0.000	0.000	0.000	0	0	
134766	101.000	202.000	120.000	0.000	0.000	0.000	0	0	
134767	101.000	202.000	121.000	0.000	0.000	0.000	0	0	
134768	101.000	202.000	122.000	0.000	0.000	0.000	0	0	
134769	101.000	202.000	123.000	0.000	0.000	0.000	0	0	
134770	101.000	202.000	124.000	0.000	0.000	0.000	0	0	
134771	101.000	202.000	125.000	0.000	0.000	0.000	0	0	
134772	101.000	202.000	126.000	0.000	0.000	0.000	0	0	
134773	101.000	202.000	127.000	0.000	0.000	0.000	0	0	
134774	101.000	202.000	128.000	0.000	0.000	0.000	0	0	
134775	101.000	202.000	129.000	0.000	0.000	0.000	0	0	
134776	101.000	202.000	130.000	0.000	0.000	0.000	0	0	
134777	101.000	202.000	131.000	0.000	0.000	0.000	0	0	
134778	101.000	202.000	132.000	0.000	0.000	0.000	0	0	
134779	101.000	202.000	133.000	0.000	0.000	0.000	0	0	
134780	101.000	202.000	134.000	0.000	0.000	0.000	0	0	
134781	101.000	202.000	135.000	0.000	0.000	0.000	0	0	
134782	101.000	202.000	136.000	0.000	0.000	0.000	0	0	
134783	101.000	202.000	137.000	0.000	0.000	0.000	0	0	
134784	101.000	202.000	138.000	0.000	0.000	0.000	0	0	
134785	101.000	202.000	139.000	0.000	0.000	0.000	0	0	
134786	101.000	202.000	140.000	0.000	0.000	0.000	0	0	
134787	101.000	202.000	141.000	0.000	0.000	0.000	0	0	
134788	101.000	202.000	142.000	0.000	0.000	0.000	0	0	
134789	101.000	202.000	143.000	0.000	0.000	0.000	0	0	
134790	101.000	202.000	144.000	0.000	0.000	0.000	0	0	
134791	101.000	202.000	145.000	0.000	0.000	0.000	0	0	
134792	101.000	202.000	146.000	0.000	0.000	0.000	0	0	
134793	101.000	202.000	147.000	0.000	0.000	0.000	0	0	
134794	101.000	202.000	148.000	0.000	0.000	0.000	0	0	
134795	101.000	202.000	149.000	0.000	0.000	0.000	0	0	
134796	101.000	202.000	150.000	0.000	0.000	0.000	0	0	
134797	101.000	202.000	151.000	0.000	0.000	0.000	0	0	
134798	101.000	202.000	152.000	0.000	0.000	0.000	0	0	
134799	101.000	202.000	153.000	0.000	0.000	0.000	0	0	
134800	101.000	202.000	154.000	0.000	0.000	0.000	0	0	
134801	101.000	202.000	155.000	0.000	0.000	0.000	0	0	
134802	101.000	202.000	156.000	0.000	0.000	0.000	0	0	
134803	101.000	202.000	157.000	0.000	0.000	0.000	0	0	
134804	101.000	202.000	158.000	0.000	0.000	0.000	0	0	
134805	101.000	202.000	159.000	0.000	0.000	0.000	0	0	
134806	101.000	202.000	160.000	0.000	0.000	0.000	0	0	
134807	101.000	202.000	161.000	0.000	0.000	0.000	0	0	
134808	101.000	202.000	162.000	0.000	0.000	0.000	0	0	
134809	101.000	202.000	163.000	0.000	0.000	0.000	0	0	
134810	101.000	202.000	164.000	0.000	0.000	0.000	0	0	
134811	101.000	202.000	165.000	0.000	0.000	0.000	0	0	
134812	101.000	202.000	166.000	0.000	0.000	0.000	0	0	
134813	101.000	202.000	167.000	0.000	0.000	0.000	0	0	
134814	101.000	202.000	168.000	0.000	0.000	0.000	0	0	
134815	101.000	202.000	169.000	0.000	0.000	0.000	0	0	
134816	101.000	202.000	170.000	0.000	0.000	0.000	0	0	
134817	101.000	202.000	171.000	0.000	0.000	0.000	0	0	
134818	101.000	202.000	172.000	0.000	0.000	0.000	0	0	
134819	101.000	202.000	173.000	0.000	0.000	0.000	0	0	
134820	101.000	202.000	174.000	0.000	0.000	0.000	0	0	
134821	101.000	202.000	175.000	0.000	0.000	0.000	0	0	
134822	101.000	202.000	176.000	0.000	0.000	0.000	0	0	
134823	101.000	202.000	177.000	0.000	0.000	0.000	0	0	
134824	101.000	202.000	178.000	0.000	0.000	0.000	0	0	
134825	101.000	202.000	179.000	0.000	0.000	0.000	0	0	
134826	101.000	202.000	180.000	0.000	0.000	0.000	0	0	
134827	101.000	202.000	181.000	0.000	0.000	0.000	0	0	
134828	101.000	202.000	182.000	0.000	0.000	0.000	0	0	
134829	101.000	202.000	183.000	0.000	0.000	0.000	0	0	
134830	101.000	202.000	184.000	0.000	0.000	0.000	0	0	
134831	101.000	202.000	185.000	0.000	0.000	0.000	0	0	
134832	101.000	202.000	186.000	0.000	0.000	0.000	0	0	
134833	101.000	202.000	187.000	0.000	0.000	0.000	0	0	
134834	101.000	202.000	188.000	0.000	0.000	0.000	0	0	
134835	101.000	202.000	189.000	0.000	0.000	0.000	0	0	
134836	101.000	202.000	190.000	0.000	0.000	0.000	0	0	
134837	101.000	202.000	191.000	0.000	0.000	0.000	0	0	
134838	101.000	202.000	192.000	0.000	0.000	0.000	0	0	
134839	101.000	202.000	193.000	0.000	0.000	0.000	0	0	
134840	101.000	202.000	194.000	0.000	0.000	0.000	0	0	
134841	101.000	202.000	195.000	0.000	0.000	0.000	0	0	
134842	101.000	202.000	196.000	0.000	0.000	0.000	0	0	
134843	101.000	202.000	197.000	0.000	0.000	0.000	0	0	
134844	101.000	202.000	198.000	0.000	0.000	0.000	0	0	
134845	101.000	202.000	199.000	0.000	0.000	0.000	0	0	
134846	101.000	202.000	200.000	0.000	0.000	0.000	0	0	
134847	101.000	202.000	201.000	0.000	0.000	0.000	0	0	
134848	101.000	202.000	202.000	0.000	0.000	0.000	0	0	
134849	101.000	202.000	203.000	0.000	0.000	0.000	0	0	
134850	101.000	202.000	204.000	0.000	0.000	0.000	0	0	
134851	101.000	202.000	205.000	0.000	0.000	0.000	0	0	
134852	101.000	202.000	206.000	0.000	0.000	0.000	0	0	
134853	101.000	202.000	207.000	0.000	0.000	0.000	0	0	
134854	101.000	202.000	208.000	0.000	0.000	0.000	0	0	
134855	101.000	202.000	209.000	0.000	0.000	0.000	0	0	
134856	101.000	202.000	210.000	0.000	0.000	0.000	0	0	
134857	101.000	202.000	211.000	0.000	0.000	0.000	0	0	
134858	101.000	202.000	212.000	0.000	0.000	0.000	0	0	
134859	101.000	202.000	213.000	0.000	0.000	0.000	0	0	
134860	101.000	202.000	214.000	0.000	0.000	0.000	0	0	
134861	101.000	202.000	215.000	0.000	0.000	0.000	0	0	
134862	101.000	202.000	216.000	0.000	0.000	0.000	0	0	
134863	101.000	202.000	217.000	0.000	0.000	0.000	0	0	
134864	101.000	202.000	218.000	0.000	0.000	0.000	0	0	
134865	101.000	202.000	219.000	0.000	0.000	0.000	0	0	
134866	101.000	202.000	220.000	0.000	0.000	0.000	0	0	
134867	101.000	202.000	221.000	0.000	0.000	0.000	0	0	
134868	101.000	202.000	222.000	0.000	0.000	0.000	0	0	
134869	101.000	202.000	223.000	0.000	0.000	0.000	0	0	
134870	101.000	202.000	224.000	0.000	0.000	0.000	0	0	
134871	101.000	202.000	225.000	0.000	0.000	0.000	0	0	
134872	101.000	202.000	226.000	0.000	0.000	0.000	0	0	
134873	101.000	202.000	227.000	0.000	0.000	0.000	0	0	
134874	101.000	202.000	228.000	0.000	0.000	0.000	0	0	
134875	101.000	202.000	229.000	0.000	0.000	0.000	0	0	
134876	101.000	202.000	230.000	0.000	0.000	0.000	0	0	
134877	101.000	202.000	230.999	0.000	0.000	0.000	0	0	
134878	101.000	202.000	231.998	0.000	0.000	0.000	0	0	
134879	101.000	202.000	232.996	0.000	0.000	0.000	0	0	
134880	101.000	202.000	233.993	0.000	0.000	0.000	0	0	
134881	101.000	202.000	234.989	0.000	0.000	0.000	0	0	
134882	101.000	202.000	235.983	0.000	0.000	0.000	0	0	
134883	101.000	202.000	236.976	0.000	0.000	0.000	0	0	
134884	101.000	202.000	237.967	0.000	0.000	0.000	0	0	
134885	101.000	202.000	238.956	0.000	0.000	0.000	0	0	
134886	101.000	202.000	239.942	0.000	0.000	0.000	0	0	
134887	101.000	202.000	240.927	0.000	0.000	0.000	0	0	
134888	101.000	202.000	241.909	0.000	0.000	0.000	0	0	
134889	101.000	202.000	242.887	0.000	0.000	0.000	0	0	
134890	101.000	202.000	243.863	0.000	0.000	0.000	0	0	
134891	101.000	202.000	244.836	0.000	0.000	0.000	0	0	
134892	101.000	202.000	245.806	0.000	0.000	0.000	0	0	
134893	101.000	202.000	246.771	0.000	0.000	0.000	0	0	
134894	101.000	202.000	247.733	0.000	0.000	0.000	0	0	
134895	101.000	202.000	248.691	0.000	0.000	0.000	0	0	
134896	101.000	202.000	249.645	0.000	0.000	0.000	0	0	
134897	101.000	202.000	250.594	0.000	0.000	0.000	0	0	
134898	101.000	202.000	251.539	0.000	0.000	0.000	0	0	
134899	101.000	202.000	252.479	0.000	0.000	0.000	0	0	
134900	101.000	202.000	253.414	0.000	0.000	0.000	0	0	
134901	101.000	202.000	254.344	0.000	0.000	0.000	0	0	
134902	101.000	202.000	255.268	0.000	0.000	0.000	0	0	
134903	101.000	202.000	256.187	0.000	0.000	0.000	0	0	
134904	101.000	202.000	257.100	0.000	0.000	0.000	0	0	
134905	101.000	202.000	258.007	0.000	0.000	0.000	0	0	
134906	101.000	202.000	258.908	0.000	0.000	0.000	0	0	
134907	101.000	202.000	259.802	0.000	0.000	0.000	0	0	
134908	101.000	202.000	260.690	0.000	0.000	0.000	0	0	
